operator,constant,found,total,elapsed_ms
Subtract_Id_ArcCosh,Pi,3,35,4.82ms
Subtract_Id_ArcCosh,-1,3,35,5.08ms
Subtract_Id_ArcCosh,2,3,35,4.87ms
Subtract_Id_ArcCosh,0,2,35,5.28ms
Subtract_Id_ArcCosh,I,2,35,5.45ms
Subtract_Id_ArcTanh,1,3,35,2.43ms
Subtract_Id_ArcTanh,E,3,35,3.68ms
Subtract_Id_ArcTanh,Pi,3,35,3.71ms
Subtract_Id_ArcTanh,-1,3,35,2.37ms
Subtract_Id_ArcTanh,2,3,35,3.69ms
Subtract_Id_ArcTanh,0,2,35,2.70ms
Subtract_Id_ArcTanh,I,2,35,3.90ms
Subtract_Id_Inv,1,6,35,12.11ms
Subtract_Id_Inv,E,3,35,1.94ms
Subtract_Id_Inv,Pi,3,35,1.92ms
Subtract_Id_Inv,-1,6,35,12.02ms
Subtract_Id_Inv,2,6,35,12.28ms
Subtract_Id_Inv,0,5,35,8.54ms
Subtract_Id_Inv,I,2,35,2.04ms
Subtract_Id_Minus,1,5,35,1.90ms
Subtract_Id_Minus,E,4,35,1.44ms
Subtract_Id_Minus,Pi,4,35,1.46ms
Subtract_Id_Minus,-1,4,35,1.41ms
Subtract_Id_Minus,2,4,35,1.47ms
Subtract_Id_Minus,0,3,35,1.17ms
Subtract_Id_Minus,I,3,35,1.47ms
Subtract_Id_Sqr,1,4,35,2.71ms
Subtract_Id_Sqr,E,3,35,1.88ms
Subtract_Id_Sqr,Pi,3,35,1.87ms
Subtract_Id_Sqr,-1,3,35,1.86ms
Subtract_Id_Sqr,2,3,35,1.92ms
Subtract_Id_Sqr,0,2,35,1.53ms
Subtract_Id_Sqr,I,2,35,1.93ms
Subtract_Id_Sqrt,1,4,35,5.88ms
Subtract_Id_Sqrt,E,3,35,2.64ms
Subtract_Id_Sqrt,Pi,3,35,2.64ms
Subtract_Id_Sqrt,-1,3,35,2.85ms
Subtract_Id_Sqrt,2,3,35,2.67ms
Subtract_Id_Sqrt,0,2,35,2.06ms
Subtract_Id_Sqrt,I,2,35,2.90ms
Subtract_Id_LogisticSigmoid,1,3,35,2.66ms
Subtract_Id_LogisticSigmoid,E,3,35,2.64ms
Subtract_Id_LogisticSigmoid,Pi,3,35,2.62ms
Subtract_Id_LogisticSigmoid,-1,3,35,2.61ms
Subtract_Id_LogisticSigmoid,2,3,35,2.64ms
Subtract_Id_LogisticSigmoid,0,3,35,5.67ms
Subtract_Id_LogisticSigmoid,I,2,35,2.70ms
Subtract_LogisticSigmoid_Exp,1,3,35,3.86ms
Subtract_LogisticSigmoid_Exp,E,3,35,3.90ms
Subtract_LogisticSigmoid_Exp,Pi,3,35,4.04ms
Subtract_LogisticSigmoid_Exp,-1,3,35,4.04ms
Subtract_LogisticSigmoid_Exp,2,3,35,3.69ms
Subtract_LogisticSigmoid_Exp,0,2,35,3.70ms
Subtract_LogisticSigmoid_Exp,I,2,35,3.64ms
Subtract_LogisticSigmoid_Log,1,4,35,9.56ms
Subtract_LogisticSigmoid_Log,E,3,35,4.06ms
Subtract_LogisticSigmoid_Log,Pi,3,35,4.01ms
Subtract_LogisticSigmoid_Log,-1,3,35,4.06ms
Subtract_LogisticSigmoid_Log,2,3,35,4.02ms
Subtract_LogisticSigmoid_Log,0,2,35,2.55ms
Subtract_LogisticSigmoid_Log,I,2,35,4.09ms
Subtract_LogisticSigmoid_Sin,1,3,35,3.58ms
Subtract_LogisticSigmoid_Sin,E,3,35,3.57ms
Subtract_LogisticSigmoid_Sin,Pi,4,35,8.41ms
Subtract_LogisticSigmoid_Sin,-1,3,35,3.52ms
Subtract_LogisticSigmoid_Sin,2,3,35,3.46ms
Subtract_LogisticSigmoid_Sin,0,3,35,8.10ms
Subtract_LogisticSigmoid_Sin,I,2,35,3.51ms
Subtract_LogisticSigmoid_Cos,1,3,35,3.53ms
Subtract_LogisticSigmoid_Cos,E,3,35,3.48ms
Subtract_LogisticSigmoid_Cos,Pi,3,35,3.50ms
Subtract_LogisticSigmoid_Cos,-1,3,35,3.47ms
Subtract_LogisticSigmoid_Cos,2,3,35,3.49ms
Subtract_LogisticSigmoid_Cos,0,2,35,3.78ms
Subtract_LogisticSigmoid_Cos,I,2,35,3.52ms
Subtract_LogisticSigmoid_Tan,1,3,35,3.63ms
Subtract_LogisticSigmoid_Tan,E,3,35,3.60ms
Subtract_LogisticSigmoid_Tan,Pi,4,35,8.83ms
Subtract_LogisticSigmoid_Tan,-1,3,35,3.65ms
Subtract_LogisticSigmoid_Tan,2,3,35,3.59ms
Subtract_LogisticSigmoid_Tan,0,3,35,8.75ms
Subtract_LogisticSigmoid_Tan,I,2,35,3.78ms
Subtract_LogisticSigmoid_ArcSin,1,3,35,6.04ms
Subtract_LogisticSigmoid_ArcSin,E,3,35,5.86ms
Subtract_LogisticSigmoid_ArcSin,Pi,3,35,5.64ms
Subtract_LogisticSigmoid_ArcSin,-1,3,35,5.57ms
Subtract_LogisticSigmoid_ArcSin,2,3,35,5.70ms
Subtract_LogisticSigmoid_ArcSin,0,3,35,13.96ms
Subtract_LogisticSigmoid_ArcSin,I,2,35,5.62ms
Subtract_LogisticSigmoid_ArcCos,1,4,35,12.28ms
Subtract_LogisticSigmoid_ArcCos,E,3,35,5.56ms
Subtract_LogisticSigmoid_ArcCos,Pi,3,35,5.52ms
Subtract_LogisticSigmoid_ArcCos,-1,3,35,5.40ms
Subtract_LogisticSigmoid_ArcCos,2,3,35,5.62ms
Subtract_LogisticSigmoid_ArcCos,0,2,35,5.54ms
Subtract_LogisticSigmoid_ArcCos,I,2,35,5.62ms
Subtract_LogisticSigmoid_ArcTan,1,3,35,5.80ms
Subtract_LogisticSigmoid_ArcTan,E,3,35,5.64ms
Subtract_LogisticSigmoid_ArcTan,Pi,3,35,5.69ms
Subtract_LogisticSigmoid_ArcTan,-1,3,35,5.59ms
Subtract_LogisticSigmoid_ArcTan,2,3,35,5.69ms
Subtract_LogisticSigmoid_ArcTan,0,3,35,13.36ms
Subtract_LogisticSigmoid_ArcTan,I,2,35,3.52ms
Subtract_LogisticSigmoid_Sinh,1,3,35,3.73ms
Subtract_LogisticSigmoid_Sinh,E,3,35,3.58ms
Subtract_LogisticSigmoid_Sinh,Pi,3,35,3.78ms
Subtract_LogisticSigmoid_Sinh,-1,3,35,4.04ms
Subtract_LogisticSigmoid_Sinh,2,3,35,3.86ms
Subtract_LogisticSigmoid_Sinh,0,3,35,8.62ms
Subtract_LogisticSigmoid_Sinh,I,2,35,3.66ms
Subtract_LogisticSigmoid_Cosh,1,3,35,3.83ms
Subtract_LogisticSigmoid_Cosh,E,3,35,3.63ms
Subtract_LogisticSigmoid_Cosh,Pi,3,35,3.57ms
Subtract_LogisticSigmoid_Cosh,-1,3,35,3.73ms
Subtract_LogisticSigmoid_Cosh,2,3,35,3.76ms
Subtract_LogisticSigmoid_Cosh,0,2,35,3.82ms
Subtract_LogisticSigmoid_Cosh,I,2,35,3.73ms
Subtract_LogisticSigmoid_Tanh,1,3,35,4.00ms
Subtract_LogisticSigmoid_Tanh,E,3,35,4.03ms
Subtract_LogisticSigmoid_Tanh,Pi,3,35,4.38ms
Subtract_LogisticSigmoid_Tanh,-1,3,35,3.93ms
Subtract_LogisticSigmoid_Tanh,2,3,35,3.94ms
Subtract_LogisticSigmoid_Tanh,0,3,35,9.33ms
Subtract_LogisticSigmoid_Tanh,I,2,35,3.82ms
Subtract_LogisticSigmoid_ArcSinh,1,3,35,4.87ms
Subtract_LogisticSigmoid_ArcSinh,E,3,35,4.83ms
Subtract_LogisticSigmoid_ArcSinh,Pi,3,35,4.81ms
Subtract_LogisticSigmoid_ArcSinh,-1,3,35,4.81ms
Subtract_LogisticSigmoid_ArcSinh,2,3,35,4.84ms
Subtract_LogisticSigmoid_ArcSinh,0,3,35,11.28ms
Subtract_LogisticSigmoid_ArcSinh,I,2,35,5.25ms
Subtract_LogisticSigmoid_ArcCosh,1,4,35,15.16ms
Subtract_LogisticSigmoid_ArcCosh,E,3,35,6.43ms
Subtract_LogisticSigmoid_ArcCosh,Pi,3,35,6.37ms
Subtract_LogisticSigmoid_ArcCosh,-1,3,35,6.47ms
Subtract_LogisticSigmoid_ArcCosh,2,3,35,6.34ms
Subtract_LogisticSigmoid_ArcCosh,0,2,35,6.82ms
Subtract_LogisticSigmoid_ArcCosh,I,2,35,6.90ms
Subtract_LogisticSigmoid_ArcTanh,1,3,35,3.18ms
Subtract_LogisticSigmoid_ArcTanh,E,3,35,5.09ms
Subtract_LogisticSigmoid_ArcTanh,Pi,3,35,5.03ms
Subtract_LogisticSigmoid_ArcTanh,-1,3,35,3.09ms
Subtract_LogisticSigmoid_ArcTanh,2,3,35,5.06ms
Subtract_LogisticSigmoid_ArcTanh,0,3,35,11.68ms
Subtract_LogisticSigmoid_ArcTanh,I,2,35,5.36ms
Subtract_LogisticSigmoid_Inv,1,4,35,8.26ms
Subtract_LogisticSigmoid_Inv,E,3,35,3.05ms
Subtract_LogisticSigmoid_Inv,Pi,3,35,3.06ms
Subtract_LogisticSigmoid_Inv,-1,4,35,7.74ms
Subtract_LogisticSigmoid_Inv,2,3,35,3.07ms
Subtract_LogisticSigmoid_Inv,0,2,35,2.03ms
Subtract_LogisticSigmoid_Inv,I,2,35,3.37ms
Subtract_LogisticSigmoid_Minus,1,3,35,3.01ms
Subtract_LogisticSigmoid_Minus,E,3,35,2.65ms
Subtract_LogisticSigmoid_Minus,Pi,3,35,2.78ms
Subtract_LogisticSigmoid_Minus,-1,3,35,2.66ms
Subtract_LogisticSigmoid_Minus,2,3,35,3.31ms
Subtract_LogisticSigmoid_Minus,0,5,35,28.44ms
Subtract_LogisticSigmoid_Minus,I,2,35,2.70ms
Subtract_LogisticSigmoid_Sqr,1,3,35,3.15ms
Subtract_LogisticSigmoid_Sqr,E,3,35,2.95ms
Subtract_LogisticSigmoid_Sqr,Pi,3,35,2.90ms
Subtract_LogisticSigmoid_Sqr,-1,3,35,3.02ms
Subtract_LogisticSigmoid_Sqr,2,3,35,3.05ms
Subtract_LogisticSigmoid_Sqr,0,3,35,7.51ms
Subtract_LogisticSigmoid_Sqr,I,2,35,3.04ms
Subtract_LogisticSigmoid_Sqrt,1,3,35,4.01ms
Subtract_LogisticSigmoid_Sqrt,E,3,35,3.94ms
Subtract_LogisticSigmoid_Sqrt,Pi,3,35,3.94ms
Subtract_LogisticSigmoid_Sqrt,-1,3,35,4.09ms
Subtract_LogisticSigmoid_Sqrt,2,3,35,3.92ms
Subtract_LogisticSigmoid_Sqrt,0,3,35,9.54ms
Subtract_LogisticSigmoid_Sqrt,I,2,35,4.10ms
Subtract_LogisticSigmoid_Id,1,3,35,2.65ms
Subtract_LogisticSigmoid_Id,E,3,35,2.78ms
Subtract_LogisticSigmoid_Id,Pi,3,35,2.73ms
Subtract_LogisticSigmoid_Id,-1,3,35,2.68ms
Subtract_LogisticSigmoid_Id,2,3,35,2.77ms
Subtract_LogisticSigmoid_Id,0,3,35,6.94ms
Subtract_LogisticSigmoid_Id,I,2,35,3.03ms
Subtract_LogisticSigmoid_LogisticSigmoid,1,3,35,3.24ms
Subtract_LogisticSigmoid_LogisticSigmoid,E,3,35,3.09ms
Subtract_LogisticSigmoid_LogisticSigmoid,Pi,3,35,3.44ms
Subtract_LogisticSigmoid_LogisticSigmoid,-1,3,35,3.28ms
Subtract_LogisticSigmoid_LogisticSigmoid,2,3,35,3.03ms
Subtract_LogisticSigmoid_LogisticSigmoid,0,2,35,2.55ms
Subtract_LogisticSigmoid_LogisticSigmoid,I,2,35,2.97ms
Times_Exp_Exp,1,3,35,1.93ms
Times_Exp_Exp,E,3,35,1.69ms
Times_Exp_Exp,Pi,3,35,1.72ms
Times_Exp_Exp,-1,3,35,2.01ms
Times_Exp_Exp,2,3,35,1.77ms
Times_Exp_Exp,0,5,35,6.39ms
Times_Exp_Exp,I,2,35,1.93ms
Times_Exp_Log,1,4,35,8.08ms
Times_Exp_Log,E,11,35,478.24ms
Times_Exp_Log,Pi,3,35,3.83ms
Times_Exp_Log,-1,3,35,3.96ms
Times_Exp_Log,2,3,35,4.08ms
Times_Exp_Log,0,3,35,5.52ms
Times_Exp_Log,I,2,35,4.06ms
Times_Exp_Sin,1,3,35,3.77ms
Times_Exp_Sin,E,3,35,3.31ms
Times_Exp_Sin,Pi,4,35,6.98ms
Times_Exp_Sin,-1,3,35,3.54ms
Times_Exp_Sin,2,3,35,3.31ms
Times_Exp_Sin,0,3,35,4.64ms
Times_Exp_Sin,I,2,35,3.46ms
Times_Exp_Tan,1,3,35,3.82ms
Times_Exp_Tan,E,3,35,3.41ms
Times_Exp_Tan,Pi,4,35,7.55ms
Times_Exp_Tan,-1,3,35,3.58ms
Times_Exp_Tan,2,3,35,3.45ms
Times_Exp_Tan,0,3,35,4.97ms
Times_Exp_Tan,I,2,35,3.75ms
Times_Exp_Sinh,1,3,35,3.48ms
Times_Exp_Sinh,E,3,35,2.98ms
Times_Exp_Sinh,Pi,3,35,2.69ms
Times_Exp_Sinh,-1,3,35,4.08ms
Times_Exp_Sinh,2,3,35,3.21ms
Times_Exp_Sinh,0,3,35,4.80ms
Times_Exp_Sinh,I,2,35,3.44ms
Times_Exp_Tanh,1,4,35,10.83ms
Times_Exp_Tanh,E,3,35,3.79ms
Times_Exp_Tanh,Pi,4,35,8.04ms
Times_Exp_Tanh,-1,7,35,165.29ms
Times_Exp_Tanh,2,4,35,11.84ms
Times_Exp_Tanh,0,5,35,37.56ms
Times_Exp_Tanh,I,3,35,12.71ms
Times_Exp_Inv,1,5,35,9.05ms
Times_Exp_Inv,E,3,35,2.63ms
Times_Exp_Inv,Pi,3,35,2.55ms
Times_Exp_Inv,-1,3,35,2.79ms
Times_Exp_Inv,2,3,35,2.74ms
Times_Exp_Inv,0,3,35,2.90ms
Times_Exp_Inv,I,2,35,2.76ms
Times_Exp_Minus,1,3,35,2.88ms
Times_Exp_Minus,E,4,35,5.94ms
Times_Exp_Minus,Pi,3,35,2.47ms
Times_Exp_Minus,-1,7,35,30.95ms
Times_Exp_Minus,2,3,35,2.58ms
Times_Exp_Minus,0,3,35,2.38ms
Times_Exp_Minus,I,2,35,2.63ms
Times_Exp_Sqr,1,5,35,8.04ms
Times_Exp_Sqr,E,3,35,2.51ms
Times_Exp_Sqr,Pi,3,35,2.39ms
Times_Exp_Sqr,-1,4,35,6.04ms
Times_Exp_Sqr,2,3,35,2.70ms
Times_Exp_Sqr,0,3,35,3.78ms
Times_Exp_Sqr,I,2,35,2.80ms
Times_Exp_Sqrt,1,5,35,12.54ms
Times_Exp_Sqrt,E,3,35,3.47ms
Times_Exp_Sqrt,Pi,3,35,3.33ms
Times_Exp_Sqrt,-1,3,35,3.89ms
Times_Exp_Sqrt,2,3,35,3.57ms
Times_Exp_Sqrt,0,3,35,5.12ms
Times_Exp_Sqrt,I,2,35,4.05ms
Times_Exp_Id,1,5,35,7.10ms
Times_Exp_Id,E,3,35,2.27ms
Times_Exp_Id,Pi,3,35,2.25ms
Times_Exp_Id,-1,3,35,2.50ms
Times_Exp_Id,2,3,35,2.45ms
Times_Exp_Id,0,2,35,1.53ms
Times_Exp_Id,I,2,35,2.51ms
Times_Exp_LogisticSigmoid,1,3,35,3.87ms
Times_Exp_LogisticSigmoid,E,4,35,11.02ms
Times_Exp_LogisticSigmoid,Pi,3,35,3.46ms
Times_Exp_LogisticSigmoid,-1,3,35,3.75ms
Times_Exp_LogisticSigmoid,2,4,35,11.32ms
Times_Exp_LogisticSigmoid,0,3,35,8.91ms
Times_Exp_LogisticSigmoid,I,2,35,3.78ms
Times_Log_Log,1,3,35,1.54ms
Times_Log_Log,E,5,35,4.88ms
Times_Log_Log,Pi,3,35,2.67ms
Times_Log_Log,-1,3,35,2.28ms
Times_Log_Log,2,3,35,3.17ms
Times_Log_Log,0,2,35,1.37ms
Times_Log_Log,I,2,35,2.26ms
Times_Log_Sin,1,3,35,2.65ms
Times_Log_Sin,E,4,35,8.87ms
Times_Log_Sin,Pi,3,35,2.75ms
Times_Log_Sin,-1,3,35,3.77ms
Times_Log_Sin,2,3,35,3.75ms
Times_Log_Sin,0,2,35,1.77ms
Times_Log_Sin,I,2,35,3.92ms
Times_Log_Tan,1,3,35,2.69ms
Times_Log_Tan,E,4,35,9.24ms
Times_Log_Tan,Pi,3,35,2.89ms
Times_Log_Tan,-1,3,35,3.97ms
Times_Log_Tan,2,3,35,3.91ms
Times_Log_Tan,0,2,35,1.78ms
Times_Log_Tan,I,2,35,4.14ms
Times_Log_Sinh,1,3,35,2.75ms
Times_Log_Sinh,E,4,35,9.08ms
Times_Log_Sinh,Pi,3,35,3.88ms
Times_Log_Sinh,-1,3,35,3.92ms
Times_Log_Sinh,2,3,35,3.91ms
Times_Log_Sinh,0,2,35,1.85ms
Times_Log_Sinh,I,2,35,4.07ms
Times_Log_Tanh,1,3,35,2.89ms
Times_Log_Tanh,E,4,35,9.44ms
Times_Log_Tanh,Pi,3,35,4.18ms
Times_Log_Tanh,-1,4,35,15.13ms
Times_Log_Tanh,2,3,35,4.18ms
Times_Log_Tanh,0,2,35,1.88ms
Times_Log_Tanh,I,2,35,4.39ms
Times_Log_Minus,1,3,35,2.13ms
Times_Log_Minus,E,4,35,3.97ms
Times_Log_Minus,Pi,3,35,2.84ms
Times_Log_Minus,-1,4,35,6.68ms
Times_Log_Minus,2,3,35,2.90ms
Times_Log_Minus,0,2,35,1.51ms
Times_Log_Minus,I,2,35,2.85ms
Times_Log_Sqr,1,4,35,4.85ms
Times_Log_Sqr,E,4,35,6.45ms
Times_Log_Sqr,Pi,3,35,3.17ms
Times_Log_Sqr,-1,4,35,8.18ms
Times_Log_Sqr,2,3,35,3.23ms
Times_Log_Sqr,0,2,35,1.57ms
Times_Log_Sqr,I,2,35,3.27ms
Times_Log_Sqrt,1,4,35,6.22ms
Times_Log_Sqrt,E,4,35,9.47ms
Times_Log_Sqrt,Pi,3,35,4.12ms
Times_Log_Sqrt,-1,3,35,4.33ms
Times_Log_Sqrt,2,3,35,4.15ms
Times_Log_Sqrt,0,2,35,1.85ms
Times_Log_Sqrt,I,2,35,4.43ms
Times_Log_LogisticSigmoid,1,3,35,2.84ms
Times_Log_LogisticSigmoid,E,4,35,9.20ms
Times_Log_LogisticSigmoid,Pi,3,35,4.16ms
Times_Log_LogisticSigmoid,-1,3,35,4.06ms
Times_Log_LogisticSigmoid,2,3,35,4.21ms
Times_Log_LogisticSigmoid,0,2,35,2.62ms
Times_Log_LogisticSigmoid,I,2,35,4.64ms
Times_Sin_Sin,1,3,35,1.85ms
Times_Sin_Sin,E,3,35,1.73ms
Times_Sin_Sin,Pi,3,35,1.33ms
Times_Sin_Sin,-1,3,35,1.68ms
Times_Sin_Sin,2,3,35,1.77ms
Times_Sin_Sin,0,2,35,1.35ms
Times_Sin_Sin,I,2,35,1.85ms
Times_Sin_Tan,1,3,35,3.17ms
Times_Sin_Tan,E,3,35,3.23ms
Times_Sin_Tan,Pi,3,35,1.81ms
Times_Sin_Tan,-1,3,35,3.19ms
Times_Sin_Tan,2,3,35,3.33ms
Times_Sin_Tan,0,2,35,1.69ms
Times_Sin_Tan,I,2,35,3.55ms
Times_Sin_Sinh,1,3,35,3.33ms
Times_Sin_Sinh,E,3,35,3.26ms
Times_Sin_Sinh,Pi,3,35,2.89ms
Times_Sin_Sinh,-1,3,35,3.80ms
Times_Sin_Sinh,2,3,35,3.89ms
Times_Sin_Sinh,0,2,35,1.73ms
Times_Sin_Sinh,I,2,35,3.45ms
Times_Sin_Tanh,1,3,35,3.56ms
Times_Sin_Tanh,E,3,35,3.45ms
Times_Sin_Tanh,Pi,3,35,2.56ms
Times_Sin_Tanh,-1,3,35,3.58ms
Times_Sin_Tanh,2,3,35,3.88ms
Times_Sin_Tanh,0,2,35,1.77ms
Times_Sin_Tanh,I,2,35,3.50ms
Times_Sin_Sqr,1,4,35,5.95ms
Times_Sin_Sqr,E,3,35,2.68ms
Times_Sin_Sqr,Pi,3,35,2.04ms
Times_Sin_Sqr,-1,4,35,6.31ms
Times_Sin_Sqr,2,3,35,2.97ms
Times_Sin_Sqr,0,2,35,1.59ms
Times_Sin_Sqr,I,2,35,2.85ms
Times_Sin_Sqrt,1,4,35,7.66ms
Times_Sin_Sqrt,E,3,35,3.75ms
Times_Sin_Sqrt,Pi,3,35,2.69ms
Times_Sin_Sqrt,-1,3,35,3.71ms
Times_Sin_Sqrt,2,3,35,3.48ms
Times_Sin_Sqrt,0,2,35,1.78ms
Times_Sin_Sqrt,I,2,35,3.77ms
Times_Cos_Exp,1,3,35,3.24ms
Times_Cos_Exp,E,3,35,3.81ms
Times_Cos_Exp,Pi,8,35,165.76ms
Times_Cos_Exp,-1,3,35,3.34ms
Times_Cos_Exp,2,3,35,3.25ms
Times_Cos_Exp,0,6,35,63.56ms
Times_Cos_Exp,I,2,35,3.49ms
Times_Cos_Log,1,4,35,7.52ms
Times_Cos_Log,E,4,35,8.50ms
Times_Cos_Log,Pi,3,35,3.85ms
Times_Cos_Log,-1,3,35,3.65ms
Times_Cos_Log,2,3,35,3.61ms
Times_Cos_Log,0,3,35,5.37ms
Times_Cos_Log,I,2,35,3.81ms
Times_Cos_Sin,1,3,35,3.05ms
Times_Cos_Sin,E,3,35,3.05ms
Times_Cos_Sin,Pi,4,35,5.25ms
Times_Cos_Sin,-1,3,35,3.06ms
Times_Cos_Sin,2,3,35,3.03ms
Times_Cos_Sin,0,3,35,4.33ms
Times_Cos_Sin,I,2,35,3.25ms
Times_Cos_Cos,1,3,35,1.69ms
Times_Cos_Cos,E,3,35,1.69ms
Times_Cos_Cos,Pi,4,35,2.73ms
Times_Cos_Cos,-1,3,35,1.71ms
Times_Cos_Cos,2,3,35,2.21ms
Times_Cos_Cos,0,4,35,5.83ms
Times_Cos_Cos,I,2,35,1.83ms
Times_Cos_Tan,1,4,35,8.05ms
Times_Cos_Tan,E,4,35,8.70ms
Times_Cos_Tan,Pi,5,35,15.78ms
Times_Cos_Tan,-1,4,35,8.18ms
Times_Cos_Tan,2,4,35,8.75ms
Times_Cos_Tan,0,4,35,14.04ms
Times_Cos_Tan,I,3,35,8.54ms
Times_Cos_Sinh,1,3,35,3.28ms
Times_Cos_Sinh,E,3,35,3.35ms
Times_Cos_Sinh,Pi,3,35,3.31ms
Times_Cos_Sinh,-1,3,35,3.33ms
Times_Cos_Sinh,2,3,35,3.29ms
Times_Cos_Sinh,0,3,35,4.53ms
Times_Cos_Sinh,I,2,35,3.47ms
Times_Cos_Cosh,1,3,35,3.34ms
Times_Cos_Cosh,E,3,35,3.35ms
Times_Cos_Cosh,Pi,3,35,3.47ms
Times_Cos_Cosh,-1,3,35,3.40ms
Times_Cos_Cosh,2,3,35,3.36ms
Times_Cos_Cosh,0,5,35,41.77ms
Times_Cos_Cosh,I,2,35,3.49ms
Times_Cos_Tanh,1,3,35,3.55ms
Times_Cos_Tanh,E,3,35,3.70ms
Times_Cos_Tanh,Pi,3,35,3.92ms
Times_Cos_Tanh,-1,3,35,3.53ms
Times_Cos_Tanh,2,3,35,3.48ms
Times_Cos_Tanh,0,3,35,4.92ms
Times_Cos_Tanh,I,2,35,3.56ms
Times_Cos_Inv,1,4,35,5.55ms
Times_Cos_Inv,E,3,35,2.37ms
Times_Cos_Inv,Pi,3,35,2.44ms
Times_Cos_Inv,-1,3,35,2.38ms
Times_Cos_Inv,2,3,35,2.42ms
Times_Cos_Inv,0,3,35,2.61ms
Times_Cos_Inv,I,2,35,2.49ms
Times_Cos_Minus,1,3,35,2.39ms
Times_Cos_Minus,E,3,35,2.34ms
Times_Cos_Minus,Pi,3,35,1.86ms
Times_Cos_Minus,-1,4,35,4.98ms
Times_Cos_Minus,2,3,35,2.39ms
Times_Cos_Minus,0,3,35,1.96ms
Times_Cos_Minus,I,2,35,2.49ms
Times_Cos_Sqr,1,4,35,6.45ms
Times_Cos_Sqr,E,3,35,2.70ms
Times_Cos_Sqr,Pi,3,35,2.79ms
Times_Cos_Sqr,-1,4,35,5.81ms
Times_Cos_Sqr,2,3,35,2.92ms
Times_Cos_Sqr,0,3,35,3.47ms
Times_Cos_Sqr,I,2,35,2.76ms
Times_Cos_Sqrt,1,4,35,8.96ms
Times_Cos_Sqrt,E,3,35,3.48ms
Times_Cos_Sqrt,Pi,3,35,3.57ms
Times_Cos_Sqrt,-1,3,35,3.78ms
Times_Cos_Sqrt,2,3,35,3.47ms
Times_Cos_Sqrt,0,3,35,5.42ms
Times_Cos_Sqrt,I,2,35,3.85ms
Times_Cos_Id,1,4,35,4.89ms
Times_Cos_Id,E,3,35,2.35ms
Times_Cos_Id,Pi,4,35,2.68ms
Times_Cos_Id,-1,3,35,2.59ms
Times_Cos_Id,2,3,35,2.48ms
Times_Cos_Id,0,2,35,1.44ms
Times_Cos_Id,I,2,35,2.63ms
Times_Cos_LogisticSigmoid,1,3,35,3.35ms
Times_Cos_LogisticSigmoid,E,3,35,3.40ms
Times_Cos_LogisticSigmoid,Pi,3,35,3.72ms
Times_Cos_LogisticSigmoid,-1,3,35,3.40ms
Times_Cos_LogisticSigmoid,2,3,35,3.80ms
Times_Cos_LogisticSigmoid,0,3,35,8.74ms
Times_Cos_LogisticSigmoid,I,2,35,3.57ms
Times_Tan_Tan,1,3,35,1.86ms
Times_Tan_Tan,E,3,35,1.79ms
Times_Tan_Tan,Pi,3,35,1.36ms
Times_Tan_Tan,-1,3,35,1.82ms
Times_Tan_Tan,2,3,35,1.84ms
Times_Tan_Tan,0,2,35,1.34ms
Times_Tan_Tan,I,2,35,2.00ms
Times_Tan_Tanh,1,3,35,4.16ms
Times_Tan_Tanh,E,3,35,3.65ms
Times_Tan_Tanh,Pi,3,35,2.58ms
Times_Tan_Tanh,-1,3,35,3.65ms
Times_Tan_Tanh,2,3,35,3.58ms
Times_Tan_Tanh,0,2,35,1.83ms
Times_Tan_Tanh,I,2,35,4.13ms
Times_ArcSin_Exp,1,3,35,5.15ms
Times_ArcSin_Exp,E,3,35,5.12ms
Times_ArcSin_Exp,Pi,3,35,5.42ms
Times_ArcSin_Exp,-1,3,35,5.31ms
Times_ArcSin_Exp,2,3,35,5.29ms
Times_ArcSin_Exp,0,3,35,8.13ms
Times_ArcSin_Exp,I,2,35,5.62ms
Times_ArcSin_Log,1,3,35,3.86ms
Times_ArcSin_Log,E,4,35,15.61ms
Times_ArcSin_Log,Pi,3,35,6.16ms
Times_ArcSin_Log,-1,3,35,5.66ms
Times_ArcSin_Log,2,3,35,6.07ms
Times_ArcSin_Log,0,2,35,2.53ms
Times_ArcSin_Log,I,2,35,5.85ms
Times_ArcSin_Sin,1,3,35,5.18ms
Times_ArcSin_Sin,E,3,35,5.50ms
Times_ArcSin_Sin,Pi,3,35,3.76ms
Times_ArcSin_Sin,-1,3,35,5.55ms
Times_ArcSin_Sin,2,3,35,6.11ms
Times_ArcSin_Sin,0,2,35,2.45ms
Times_ArcSin_Sin,I,2,35,5.28ms
Times_ArcSin_Cos,1,3,35,5.14ms
Times_ArcSin_Cos,E,3,35,5.30ms
Times_ArcSin_Cos,Pi,3,35,5.84ms
Times_ArcSin_Cos,-1,3,35,5.13ms
Times_ArcSin_Cos,2,3,35,5.42ms
Times_ArcSin_Cos,0,3,35,8.12ms
Times_ArcSin_Cos,I,2,35,5.30ms
Times_ArcSin_Tan,1,3,35,5.56ms
Times_ArcSin_Tan,E,3,35,5.73ms
Times_ArcSin_Tan,Pi,3,35,4.06ms
Times_ArcSin_Tan,-1,3,35,5.92ms
Times_ArcSin_Tan,2,3,35,5.73ms
Times_ArcSin_Tan,0,2,35,2.46ms
Times_ArcSin_Tan,I,2,35,5.57ms
Times_ArcSin_ArcSin,1,3,35,3.47ms
